ISO,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
IDN,1.00511449966475,0.902441066981114,0.85792831405427,0.866735177760121,0.920850243260835,0.848965439832375,0.831320412668736,0.850514729737328,0.845155912677175,0.928716299622987,1.00592238046852,1.01513998448123,0.965046945720099,0.96919254544132,0.973606185784541,0.950497918622281,0.90464754001708,0.900497605193767,0.893516782364753,0.938899710154236,1.00536206050734,1.0504307032233,1.09551916339402,1.13130492555429,1.17454804020091,1.23544277773897,1.30628769045915,1.30533805327966,1.15975918651474,1.07091969210171,1.00412342342733,0.989971107340735,0.949295278035378,0.920183330615478,0.966670032687723,1.01616416036378,1.03244842160329,1.04704821265455,1.09741224148202,1.10449766163605,1.15120135379048,1.14478289081889
IMN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
IND,0.995447091643551,1.02013268255279,1.03766933527035,1.08667926121908,1.05025819115519,1.14694867634159,1.12328168026988,1.11242236767254,1.08121332319426,0.998059031557781,0.993504484811051,0.951738649332033,0.909072661710028,0.886452291681477,0.852614934181019,0.83600862988357,0.854151810010733,0.88031218208438,0.926284520667207,0.962729386246789,0.993232974129159,0.937969838861425,0.918470548538503,0.918657224478875,0.920466452447001,0.930243111356562,0.953857604202588,0.959124251409526,0.975594950341437,0.991886696610957,0.995792788440977,0.969976181347604,0.952901231900594,0.970667003587536,0.980994139424579,1.02813764934113,1.06270737650497,1.11041849751997,1.11768323866804,1.14884293436843,1.20938370947017,1.17937889263818
IRL,0.995377295090311,0.988499485934831,1.00717679019419,1.0306866381079,0.915845231281628,0.925200866949807,0.926555689858686,0.93646373960367,0.994377236938426,0.993047758190574,0.998010477597294,0.973467881896121,0.954385040394741,0.922177044657053,0.90602747622326,0.893174243215601,0.896839139191048,0.907752051447964,0.918139666764572,0.961989176243087,0.999202027319488,0.90644208765037,0.849335923329121,0.818209247264932,0.805948734332752,0.839674288975187,0.844661126595804,0.89440495749564,0.947358349554537,0.966685443508553,0.999361944489199,1.01286488573078,1.05074761747687,1.05065045557428,1.0652484072358,1.10332607614136,1.17845391191334,1.26708512444731,1.15572138642737,1.04301350386003,1.03994890348942,1.04079426426828
IRN,0.992995270959129,1.08424525033406,1.15804950755425,1.35827386590203,2.04372692786417,1.91973400390103,1.93916920637711,1.66189255619996,1.3240889668513,1.26856533059853,0.99204130599263,0.9166291309387,0.972537715774303,1.00910899888721,0.961942652528123,0.91418714050804,0.797366672764743,0.791190264309057,0.783296791941053,0.823567238316295,0.992574609254262,0.9718614073183,0.955617379855628,1.02157455557311,0.945967739550537,0.900470034845212,0.970849324703367,0.937306731615428,0.88857859443863,0.956303990589287,1.00039983354612,0.998594242506475,1.08954022189845,1.14690446854482,1.22567794089799,1.38620241727246,1.40314318877877,1.46449413666923,1.27678558901703,1.19520942692169,1.21466930506941,1.25628095855505
IRQ,0.995275384832168,0.888602926869228,0.742639081309381,0.786801583732251,0.786363221508296,0.810658943092566,0.870998478745591,0.802984551038163,0.876918118868484,1.04739259980837,0.999310821987443,0.842214605251277,0.831031752465239,0.745839161323727,0.762631652410596,0.790046000758097,0.852647395131277,1.03750411852409,1.08576519071575,0.990039725170937,0.998418418905593,0.32349090899788,0.38822902302036,0.558623440785634,0.504179212929397,0.395949584923266,0.571728873850306,0.676080348333445,0.882530514374062,1.00295151606643,0.995276961854799,1.01923702185649,0.950670709899825,0.622688961961297,0.984721169761284,1.01087607812071,1.102296810146,1.12785857579181,1.19356204669298,1.26062493146463,1.34038963331514,1.25139335012668
ISL,1.01076037803065,1.13845327667816,1.04863339710075,1.12012187747703,1.11762690660696,1.00566061833821,0.966888551273974,1.05386925669843,1.03774266591265,1.00269239735814,1.01033061810023,1.03448286830037,1.04901131882212,0.910925394236358,0.982417733674171,0.954095408040377,0.987601577966404,1.08757635824484,1.0904191055505,1.02961555937124,1.00983193410443,1.00222623927139,0.925754681534515,0.901234489735904,0.895941823436541,0.882355292365561,0.892224230292833,0.949314081257624,1.01537713468017,1.03152395565616,1.0091651889107,1.02655803957816,1.00570531059698,0.972240902707314,1.05316719640811,1.10366897854316,1.13233578134508,1.1398550002449,1.13596647004352,1.02645467350831,0.965074356082856,0.961305718204871
ISR,1.27209960535146,1.34406558512829,1.44354603891087,1.40231444378553,1.40408263860317,1.34448322832756,1.32548812352751,1.31944594626159,1.29918578659838,1.33704799058007,1.27075582679483,1.28269960153913,1.28119007471697,1.30334934613952,1.22572277642665,1.19693957006334,1.25061691000618,1.27810537054054,1.29790247417974,1.24517827694799,1.30355047184261,1.31660104761555,1.3137643958965,1.27352598888237,1.28876238866924,1.29103382201824,1.29717653589298,1.28261535034692,1.27583992572102,1.27207958647347,1.32730883255187,1.31770596372216,1.29628549321694,1.22134473754762,1.19126710025622,1.17609247149289,1.18648151369883,1.1935896697743,1.17256147443988,1.19627177380412,1.2241661650258,1.20949614751806
ITA,1.00152454846987,0.961799939042992,0.953031361482355,0.960574649112203,0.949293790998182,0.894906742910599,0.928909376735,0.934999323598227,0.948535653500194,0.987017021934227,1.00165596298287,0.954234420339153,0.923945541614965,0.895582495686792,0.887334434015385,0.876394736715711,0.911797173256481,0.93480442100596,0.960934055287103,0.983441338210164,1.00155541596753,1.00290104549707,0.987798142949409,0.948621730934965,0.954765289186559,0.966701877735532,0.955128982949962,0.968682823092119,0.997795433180491,0.999906374115834,1.0025402124788,1.03179944682476,1.00224859629881,0.99180761242463,0.997658092268419,0.998109507192321,1.03981972448132,1.09647695211554,1.11581483947999,1.07526623938419,1.07653105814207,1.05711268539073
JAM,1.00359841621369,1.05781884766669,1.18879115958281,1.22997398741289,1.21897478308368,1.28277472174074,1.22367975259662,1.20097445519396,1.19790241543906,1.09729349726441,1.00345525990941,0.924162809500278,0.901476016856753,0.904517080644438,0.904420690758921,0.790034119350146,0.877241826387194,0.935822111003159,0.970519799114948,0.965601050427743,1.00350106215812,0.995087889535121,1.0588340959728,1.07387359365138,1.06941038842663,1.07163325727179,1.08555082420792,1.063813060805,1.04753282061135,1.02754736526838,1.00341133821297,0.964159875101555,0.925494786928739,0.914816902666285,0.875088295426481,0.852502856826412,0.839352325632962,0.83475239095575,0.804730421708194,0.770475592885967,0.734244033775187,0.728595647841179
JEY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
JOR,0.970312610146857,0.876199952252194,0.846178249511977,0.740532962508926,0.686751483318018,0.608498093542456,0.659077135731487,0.680130258358226,0.782275523011831,0.872035195932608,0.980559263294935,0.978469503928103,0.95104909931239,0.957441078625163,1.09653404734545,1.06471815681737,1.11596382596301,1.22835240332379,1.22572973169214,1.20534983142173,0.979595848216441,0.848511184961101,0.922235322489641,0.926234447901173,0.98661349039002,0.981733013831744,0.941820987939924,0.961712908611302,0.966277117181948,0.97749473150419,0.973589055704877,0.959135342909113,0.974514217046314,0.93818490071974,0.953727719252722,1.0191766329495,1.05550492900342,1.08280158222623,1.22520048117827,1.2178259219892,1.23866328165786,1.16980977953321
JPN,1.00342493524989,1.00104718405025,1.02863967326784,1.04796226000283,0.9656319584604,0.948431505084156,0.958447176736195,0.974248337812507,1.00846789644928,1.01850853450877,1.00268938922136,0.954295932177163,0.898534605119777,0.849350938718779,0.822272268163975,0.811183085098521,0.837683029647709,0.861629196409962,0.91851980572765,0.961471804671166,1.00495676392923,1.04118850975175,1.05170179766563,1.05567225771349,1.06904252525974,1.09705388918983,1.09766441874528,1.08256616446243,1.03443297020013,1.0018438611484,1.00360222627451,1.00649285056151,1.00633829959739,1.01639749088469,1.03168220879827,1.0311060561865,1.03988258978803,1.0581657665076,1.03020348576094,0.982327768120051,1.01396715572276,0.991768053255918
KAZ,0.995479438951638,1.00320282455559,0.990661570335178,1.05516573011346,1.05775650703495,1.03362721277131,1.05484561786797,1.05301605725284,1.05346304375778,1.02349984878547,1.00095114767494,1.000560379892,1.01513023557869,1.03699526082795,1.03871341243765,1.03676713856898,1.06804805486064,1.07046893280786,1.08230646144722,1.09062092343621,0.999003301771163,1.03934877331413,1.15795155667291,0.869442395915123,0.737712035120357,0.681746526244714,0.722910240657935,0.728750034675131,0.723963149758246,0.785635930164816,0.993001215969153,0.959970733983417,0.936370501491218,0.971285108112155,1.02454167875587,1.1067522942958,1.23552271440365,1.30128636998072,1.37492422848011,1.21654823546993,1.34442676091249,1.46573108675443
KEN,1.00255808829352,1.01022517397218,1.03150673072047,0.999214437065583,1.02486012770389,0.957979771564622,0.956230253774177,1.0685814874275,1.06537523379209,1.0152966281082,1.00360660077955,0.965666814439169,0.958884768255673,0.977955868031735,1.01837352673509,1.01295672638183,1.04647378516038,1.0096123773971,1.02591359145392,1.0105247819452,1.00393159899421,1.0212953990996,0.983314054042268,1.01230548598348,1.130379518246,1.06027841649416,1.08602714347785,1.06628273399763,1.05967650932716,1.04731821576823,1.00309980478206,0.981891184379384,0.956345548433339,0.939865403161068,0.937041477092141,0.961381830523281,1.01107162158513,1.05348952607877,1.04761641470029,1.04349595696306,1.08591677145572,1.05910141982175
KGZ,0.988237904198892,0.995215251614334,0.982267245465069,1.04584939356396,1.0474488355781,1.02273518620592,1.04300764015071,1.0405785008437,1.04048924425454,1.0104562713409,0.987832512246844,0.983787220740872,0.994352288127725,1.01188755507416,1.00964074360627,1.00380483154762,1.03000590614443,1.02822772980533,1.03542563114406,1.03916592207636,0.991091240496021,1.06684582413517,0.903095134907391,0.828906290293786,0.708580395428374,0.624112780808621,0.66427033319173,0.667786404834537,0.645215881911183,0.768322622669625,0.953569334158384,0.946818239909423,0.887716428477295,0.940612143169754,0.958513877580043,0.906314144839557,0.921042423136236,0.985334858704008,1.01826974549756,0.98962440609856,0.942090130741433,0.947333565735857
KHM,1.02146329125108,1.02835721444017,1.03916047224178,0.904905462060701,0.922170996479823,0.978012201229343,1.05031692822119,0.962263073175384,1.03644798568534,0.97782369856118,1.00320305504265,0.935066163399495,0.874614280952422,0.859027891591415,0.849636943187593,0.837373022783469,0.828773877093156,0.948636850445604,1.01903741484925,1.03440859709458,0.99911284811919,1.01768304817684,1.02044628201516,0.912512086935082,0.932115076906628,0.969930825144038,0.893198523950926,0.914533797922327,0.901882108562745,0.973190997522341,1.00017054518805,0.98955611260877,1.00287655254014,1.00672238451241,1.03059016425643,1.08747629127839,1.13530417617633,1.19269667478549,1.28753242252415,1.26807071889052,1.27036206139265,1.26696783071301
KIR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
KNA,1.01358756541135,1.01592947671488,1.01869789986334,0.850478904683413,1.01739937660642,1.04331919153736,0.966895426311562,0.93312276242372,0.973361644239882,0.990888945896531,1.01326011390654,0.98655528427701,0.89604775488172,0.833269120566773,0.888493630101279,0.893507116088538,0.985122889417577,1.00856207385733,0.983847530224276,1.01117031333379,1.01317861965814,0.998192220246041,0.982822567640273,0.978433386409833,1.01710206398974,0.990785228778396,1.02874399043216,1.01143757497594,1.00270625654796,1.05663538040024,1.012897391148,1.0533929567618,1.26383993724002,1.4408642270016,1.8395688641696,2.41517208439199,2.99663200744392,4.08203864798233,6.57134472708323,12.5271452067953,1,1
KOR,1.00545633923818,0.991869460831819,1.00346817714544,1.09439374798442,1.10684826521205,1.14287553907432,1.19457744994689,1.20360039506599,1.22677063865626,1.18945072314203,1.00525313920643,0.908604563914234,0.849549971837666,0.843979854134094,0.833806959177067,0.806376040744914,0.856178087877907,0.907642532087622,0.956913446021652,0.968514956000703,1.00528409381628,1.01870047636552,1.00417178976064,1.00863139788375,1.04054454467447,1.07577254062257,1.06954642754383,1.05701479883377,0.959722139173007,0.992954872345459,1.00609652667996,1.00164884178433,1.0406359089081,1.03789868477581,1.046872048945,1.04367293205166,1.0475696789207,1.06450653159345,1.01986206744798,0.995480093851776,1.03171598682244,1.00276518539865
KWT,1.01303106701469,1.02878327193735,0.909059019225022,0.796535221490968,1.41632241764104,1.0413505165154,0.981855896833028,0.887879456498845,0.801811875314192,1.05607759264907,1.01243787762953,0.875231407000803,0.756374525513006,0.802421996867441,0.865539147998662,0.876298455718674,0.720075504164582,0.896316831117988,0.859104334854343,1.08125242342604,1.01151332606145,0.417669078312251,1.00247340780397,1.14645738637798,1.09597053102432,1.07943243681287,1.08472034353391,0.985350640098966,0.810316359548393,0.86111165941414,1.01112203177401,0.855714494893972,0.851326952109,0.960531252040812,1.11653506910078,1.39925020490504,1.65243841342013,1.73360520362444,1.90992160655113,1.40832517765165,1.56123365032853,1.85341944129837
LAO,0.975089052026006,0.980031112435527,0.972605878630489,1.01690966460636,1.01290768235818,1.04077564109956,1.03452488688381,0.980608708946943,0.961472277510303,0.904211501266422,0.966929608245776,1.02833785077336,1.02350349975809,1.01317915741484,0.943762587312771,0.995640595629492,0.986181465383555,0.929015018653423,0.918381280138908,0.952439445928301,0.970845355870519,0.943138301624236,0.930715480015755,0.927632020755738,0.945094556911741,0.95485673206071,0.97577232166325,0.981854806624618,0.968513971816956,1.02446459339797,0.974923067674333,0.983349291479699,0.967921174021706,0.941435157367749,0.947706325786334,0.933772437386175,0.937786417745828,1.03848939454685,1.03453438298797,1.12275667135132,1.14203737685918,1.11601858477909
LBN,1.03263954829412,1.15032883778307,1.32006864844188,1.40978957905003,1.47774857574587,1.05522545237214,0.453633309268461,0.79464090995421,0.827045197605142,0.950241730095065,1.025552007284,1.04893725124379,0.674838324991846,0.831602158648588,1.22885574357446,1.56430343732496,1.49601324216692,1.77296012356354,1.29867764717602,0.764197648291539,1.02696978561004,1.29841523917126,1.01076573345698,0.963275208387932,0.940609597050553,0.921554316548158,0.877767669206961,0.911202383286005,0.975642961677248,0.998609210788337,1.03016631880088,1.02301461769636,1.06696473752044,1.11161584862187,1.23120283015114,1.30911320974252,1.2070060302818,1.18693950587383,1.1852763246006,1.31034838152039,1.28165641952929,1.29018791428866
LBR,0.990203303180658,1.03125472416418,1.01972711445503,1.08845464358243,1.08041642166463,1.02543678702316,1.12968009948098,1.082024297983,1.09630253452511,1.08257084102523,0.987082227124462,0.894981584377426,0.942803083834666,0.987914872218486,0.996962169118656,1.07899567802289,1.13902371419794,1.27688256842499,1.47513038792528,1.67030540879621,0.938207488525392,0.802391722773897,0.492012541358987,0.32065105668327,0.244447124996791,0.228612377719921,0.22841138939009,0.462367311338838,0.588658258655012,0.709331624139703,0.95297690759523,0.993218143682112,1.0360886680715,0.725542276398695,0.72823981707206,0.750587043176647,0.862141023133678,0.918084135545897,0.979476472290942,1.04557206048198,1.10933359430742,1.05081048894691
LBY,1.00432249492106,0.930491923703937,0.805853909586078,0.78810722822613,0.651337924637804,0.683352530319564,0.828510275029044,0.898832111342283,0.92403171365832,1.02138996998539,1.00338826476385,0.84553854722973,0.851553144384102,0.879333703980451,0.846968735417571,0.828675279867412,0.818321370367553,0.840356450259401,0.896066384791908,0.9589273353782,1.00481233506646,0.949231625044443,0.913664098560277,0.875606046670226,0.868413798892465,0.877784243793433,0.926314138783288,0.986981446737704,0.955052556866358,0.968553647938943,1.00492580123169,0.99100975175723,0.939094423896149,0.932366064129319,0.921194011353522,0.959366290306569,0.970180108314067,0.991566982054973,0.976034068683522,1,1,1
LCA,1.02220874368043,0.988388949410567,0.922218240151998,0.880935446995907,0.882290650616039,0.799624427945372,0.98419316985549,1.04989310821325,1.10677662671617,1.10679112970103,1.02176460273015,0.976551506474562,0.995019402071634,1.05777129938094,0.722319915820224,0.780273555454175,0.866694834205743,0.899843884967196,0.9655959668393,0.976437462218234,1.02152732654753,0.983738804761444,1.01537783516838,0.99724399451131,0.961764006665439,1.0126346963562,1.07303774772449,1.0529217626732,1.11103760955632,1.09553726899186,1.02098443214883,0.91570962179525,0.95478881228852,1.0411066424702,1.08971897794984,1.06187544451767,0.880361135121294,1.07458711235885,1.10553985756028,1.23895955098218,1.19165508999617,1.13941460892896
LIE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LKA,1.00253125446812,1.03600051593329,1.09556284932639,1.1995450927911,1.23404061541903,1.22291844691298,1.1764206592674,1.1775178121736,1.1862371195118,1.03987126433815,1.00260406360197,1.04599635254768,0.983804775742996,0.960060096874093,0.983971037725784,1.04381915289363,1.06038669220864,1.04594788760218,1.01930147756258,1.01200993697629,1.0026582721071,0.966464434146662,0.99221635761936,1.02342069736621,1.03938327656667,1.05149779726287,1.08515610036125,1.08542547327766,1.11041244169854,1.03949723145831,1.00283265415188,0.968185087743614,0.97268862945586,1.00595484263963,0.995161105267989,0.999698027039157,1.03301072174631,1.06673375394647,1.07825669313116,1.16784232714671,1.21090783511585,1.18780417825871
LSO,0.79611967846962,0.66522153353254,0.746280882028963,0.858594132244577,0.798290170025438,0.831287970826823,0.800861468927413,0.90724877384406,1.0830634476823,0.866035986717179,0.804542059435336,0.794901725015017,0.763650093863847,0.698169503367424,0.690576493565915,0.702931300496442,0.670595644100258,0.745128809520365,0.807078461942552,0.830172977381183,0.826219021586776,0.794857303589226,0.822440649090673,0.864194156269976,0.880194830304052,0.878562527762217,0.928107717087628,0.76588864493389,0.808478393564559,0.818091434560112,0.826115390685717,0.871882637921094,0.849078681519614,0.832588712587456,0.835495096165223,0.85081872457236,0.87840368500549,0.910041896897697,0.937122685927005,0.918191773291736,0.96991457661393,0.958009400866308
LTU,0.993057237934105,0.992794804984442,0.972837890933197,1.02846546752644,1.03286991195377,1.01137649153465,1.0344744139484,1.03522773354031,1.03842294450484,1.01175788030564,0.992457180315182,0.985554013999213,0.993627047446877,1.0089394917969,1.00482283242637,0.997459515138678,1.02228885775634,1.01960858482494,1.02610323442747,1.02943185505421,0.991540664665431,0.916020200145806,0.78240203926447,0.667391959150779,0.635716310798083,0.661132366355406,0.721197008791338,0.805500247145426,0.880338975468368,0.916756337341313,0.995906205732651,1.02021409717588,1.04442992541529,1.07486253019552,1.07394266945114,1.06685439279208,1.10137173115917,1.17596183959451,1.17985088811761,0.975351492649316,0.999275133541707,0.992863068913526
LUX,1.00932607963518,0.939420707146549,0.972754357917599,1.07434874322532,1.15516413224488,0.937574726221431,0.970702492170635,0.924639526732425,0.970298377657879,0.989064087831234,1.00405117827837,0.927020127118625,0.888955096210002,0.842679757884412,0.824593440502627,0.801533654524253,0.856678421774817,0.861110727204135,0.927030902993041,0.998942599159435,1.01212989137722,1.0162429266543,0.950453835283314,0.961695636531947,0.955229849539158,0.916538627041404,0.893590989977325,0.879959808553232,0.903120246570123,0.997023334723129,1.01968002278745,0.9803226910508,0.992896755692586,1.00436611291088,1.02088550989071,1.05694740998941,1.13851898284947,1.19643732319464,1.23302438600602,1.11673918672474,1.17470788867582,1.17962941792633
LVA,1.0192109878183,1.01419606331904,0.98930799617656,1.04126752718555,1.04752288225983,1.02759854697761,1.05309636236507,1.05600195983159,1.06151063886954,1.03654156620158,1.0191053919387,1.01481172987798,1.02602370665793,1.04486129904522,1.04369010029842,1.03918746584225,1.06827328122778,1.06875639448581,1.07894251034088,1.08590510666243,1.0183173629436,0.925141829525692,0.691464488628636,0.668121565738689,0.622239380002469,0.615633773124657,0.647933783541239,0.728753203223014,0.830615840348894,0.926837176875697,1.01602028211993,1.03799627793207,1.07415744594806,1.04711099269141,1.06516128652954,1.08240597017025,1.148091849912,1.28382496990913,1.27416677783538,1.09490104124868,1.09397558844477,1.11697457682294
MAC,22.3257667231496,22.3079232139657,22.4083074201822,22.6102860920461,22.9571351976817,23.3947700244263,23.8373500687751,24.3888001629177,25.0794210494983,25.6721425178073,26.5652938207894,26.5925303197796,25.8967065878009,26.6723322622711,27.6337981938549,26.4497141253898,27.2779070961246,30.7223714927429,32.4228195309233,32.7225708483745,35.0520887275067,33.2830825716226,36.1239219145342,34.809024066512,32.8364215227593,32.1999780289659,29.718834585516,27.3046478920841,24.0102753567046,22.4057544014634,21.6644444590741,20.1582335636005,20.1606553252813,21.2759448459268,24.9735913106679,25.3400189513583,27.1794752878089,29.3043159493878,28.9968246387632,29.0049848726506,34.8853092998316,36.834350667875
MAR,1.00059277422637,1.00044502883211,0.97391848904389,0.956439204527746,1.00773836764274,0.989936131113127,1.0177480838968,0.99884329959271,1.01345766214667,1.03776699506339,0.998584031170721,0.911960532698823,0.944609450685712,0.939554538741142,0.93939061212824,0.989009525008226,1.03886046378658,0.993845132650083,1.05961555376551,1.011935148679,1.00131012885783,1.08862640467521,1.06037028531041,1.03425827088734,1.13692797012699,1.10296822013885,1.27903922587495,1.1620306431139,1.15602417325621,1.0777649520392,1.00038567358403,1.00153746389803,0.975183651594784,0.994677414100966,0.972507384843546,0.922966256886126,0.966688797528376,0.975310281246408,0.991962704822922,1.05017288864856,1.04970211039584,1.01701678258339
MCO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MDA,0.967815623279416,0.966949281662395,0.947012372522161,1.00072870207564,1.00513446725817,0.984411164359877,1.00716028859395,1.00822480351824,1.01172641775382,0.986178275851105,0.967834311073127,0.966369185456609,0.979502502560642,0.999804922401919,1.00082381665919,0.998466694376335,1.02826015920725,1.03040935696316,1.04176990436707,1.04988526112763,0.967317457673043,0.986358992915378,0.617440709793223,0.667663663997911,0.622917378318534,0.721903081765154,0.74251984477379,0.812692484668177,0.781285358927717,0.789813685545156,0.950161355118598,0.971669577965377,1.02836157978563,1.08849685679943,1.13976582590104,1.18683816905428,1.2108831493122,1.21989463272161,1.24246783320016,1.18503496865422,1.23933090462754,1.25712851806153
MDG,1.00334935910405,1.0358451411853,1.03199842050453,0.998685025548188,0.978541232659242,0.972241463335821,0.983435827923186,1.00011984642355,0.96354920429329,0.989523430896078,1.0031634959788,0.957531482139649,1.00153069871759,1.06475548960566,1.12302696549887,1.18511657323852,1.17739233644907,1.11400586764151,1.07086765709255,1.03028253187989,1.00302531024271,0.945883675814462,0.892547290214785,0.891342755410065,0.873210395819724,0.866339088308529,0.884341010329302,0.898257998699256,0.934957242648551,0.96392136052932,1.00316976597882,1.05902433121847,0.953982547072789,1.03220868873574,1.04274862295638,1.06128770590614,1.08169148237647,1.06767973434373,1.09700820900388,1.04456283940199,1.1104978625206,1.08244302435223
MDV,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MEX,0.978752403535321,0.930968011633874,0.92458588920345,0.923311888679647,0.911829745673921,0.897709701512557,0.886736284057629,0.861645806829826,0.887204069126631,0.928173397566833,0.98534800980185,1.05951362229944,1.04288632648086,0.977271817416407,0.987889041696145,0.991005264770704,0.916242792411245,0.930265624013685,0.906706497975825,0.931812505072848,0.977835691463691,0.971420546763487,0.969999992844496,0.959829765820081,0.970050389825692,0.85932396855876,0.87232922219286,0.905625675481501,0.916920777332084,0.935524607181636,0.976424588771746,0.960313007760964,0.94948952485456,0.951333724940575,0.980016870643127,1.01756016121007,1.06024190234813,1.08268543450902,1.08262585461718,0.992723352193631,1.02585012651235,1.0258836011448
MHL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MKD,0.9963452692593,0.990675507934357,0.973684190927427,0.972921509177583,0.971732873667017,0.963474218430596,0.9559931295171,0.968472221140095,1.00029106177749,1.02559690067963,0.995717812687897,1.02635257553605,1.03216333750117,1.01063181970783,1.04565146639224,1.04288707773139,1.13222055687212,1.13358219167163,1.1130093860556,1.1774500445387,0.986468146720757,0.972822222040398,0.871940170667876,0.831475712449091,0.833233917963216,0.852821883087124,0.85016825984554,0.850918993888333,0.878334574839542,0.945302466339863,0.993740610954882,0.932621903537358,0.912875003149079,0.887377020245979,0.908372386541634,0.940354606209051,0.949232053915481,0.986555443556872,0.959674135018704,0.915539680523939,0.903457464688054,0.904302198011205
MLI,0.997426411654502,0.992269297945267,0.859263866228252,0.856875194500674,0.799716853855743,0.860606688225195,0.974448829371217,1.00474666596014,0.964638855614423,1.05842508348653,0.995812690607772,1.03338561988613,1.07687702330908,1.00349650706931,0.969819819336654,1.15835489992481,1.21292333134503,1.10538832090238,0.971732279529599,1.01705652428966,0.996717512015433,0.93693637879125,0.95983942308948,1.06943550865168,0.985301439994179,1.04637719220842,1.05519518023005,1.0750052623766,1.10996185946569,1.08845400452447,0.999995150104724,1.10170550952713,1.09673495747672,1.06241610526178,1.07931809341615,1.06681258030996,1.13387114379967,1.13441869897255,1.16318177959583,1.17246527136139,1.18757074440492,1.16739600111853
MLT,1.00409676264278,0.881799929945875,0.771132148864486,0.671569683814554,0.645095812992765,0.744406492973481,0.841218320294109,0.873799778837764,0.941355463302074,0.978829074375763,1.00397033480486,1.00590965634838,1.00210545189456,0.924240321821597,0.887197183830307,0.870853831130941,0.875995923072848,0.882669238970951,0.949649992139857,0.983841421210782,1.00393791490256,0.980464729342314,0.927909670031241,0.882038903813271,0.868435355577178,0.864696062582073,0.829361396569924,0.890127025978814,0.939482291961905,0.965215770183542,1.00386966942108,0.959344814276941,0.980685108431872,0.944521712427986,0.913922876179192,0.911411078637622,0.922444244083503,0.968740028571897,1.00189436622515,0.999331851066334,1.02581227022252,1.03067656345804
MMR,0.994864460981382,0.979522550715536,0.940057463378258,0.929810342952485,0.93546824282761,0.935758633076343,0.948585600252376,0.949530228325081,0.934686368759668,0.941706401253247,0.993620069977791,1.03178760012958,1.07171530999877,1.1297664552225,1.19448573716327,1.20046671307981,1.18008595806669,1.12028928339515,0.973322555029042,0.990011454854223,0.985657529207051,0.899303124901224,0.91771147273876,0.934119258628926,0.926053246571632,0.95208416675776,0.93229832696447,0.904790551877569,0.909823898522803,0.93222934534229,0.981075243266982,0.943654525580047,0.921461888122139,0.948478534619683,1.00737821639244,1.11626587830001,1.21578197235675,1.26637760493953,1.30529291626116,1.37998527174095,1.63759240408959,1.68842735695283
MNG,0.890410475327458,0.863826310389512,0.833081427664855,0.848221487723302,0.831007865046674,0.829196539331204,0.813903359043493,0.848297156707182,0.843340195942406,0.839488104549783,0.924715511817937,0.739652028956023,0.780647694307341,0.805828328547453,0.836234923847302,0.768266714486553,0.766025097940486,0.774391964833919,0.765763686531537,0.716629069461209,0.966597201481805,0.713989159022547,0.68375249607685,0.569891433038195,0.623161005839398,0.821463015637091,0.773197309043843,0.827200099881983,0.804535937968613,0.857691800970943,0.978762295438833,0.986983980351702,0.996541087865298,1.02324314527573,1.13267715174339,1.26009982777847,1.44849449749196,1.51329584309266,1.44396649938681,1.29805311008976,1.43503296147533,1.36090826074628
MNP,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
