,Unnamed: 0,ISO,year,factor_to_ppp,Reg_name
3706,3706.0,NLD,2006,0.9824279677380401,EUR
3707,3707.0,NLD,2007,0.9887926431458041,EUR
3708,3708.0,NLD,2008,0.9885489632437829,EUR
3709,3709.0,NLD,2009,0.984763979448148,EUR
3710,3710.0,NLD,2010,1.0089194659211702,EUR
3711,3711.0,NLD,2011,1.01226468647258,EUR
3712,3712.0,NOR,1980,0.634880871604639,EUR
3713,3713.0,NOR,1981,0.6302827242948531,EUR
3714,3714.0,NOR,1982,0.621304512211297,EUR
3715,3715.0,NOR,1983,0.623290318328135,EUR
3716,3716.0,NOR,1984,0.6229468987963169,EUR
3717,3717.0,NOR,1985,0.62811960830429,EUR
3718,3718.0,NOR,1986,0.577274882797393,EUR
3719,3719.0,NOR,1987,0.583001002978796,EUR
3720,3720.0,NOR,1988,0.5631698833708659,EUR
3721,3721.0,NOR,1989,0.587880333828787,EUR
3722,3722.0,NOR,1990,0.637690068038018,EUR
3723,3723.0,NOR,1991,0.6051829441227621,EUR
3724,3724.0,NOR,1992,0.5985544254543461,EUR
3725,3725.0,NOR,1993,0.591381539600627,EUR
3726,3726.0,NOR,1994,0.609321460161693,EUR
3727,3727.0,NOR,1995,0.6133018599987629,EUR
3728,3728.0,NOR,1996,0.659096230164288,EUR
3729,3729.0,NOR,1997,0.647517081905535,EUR
3730,3730.0,NOR,1998,0.6001696108792299,EUR
3731,3731.0,NOR,1999,0.659044776467214,EUR
3732,3732.0,NOR,2000,0.7660766817942091,EUR
3733,3733.0,NOR,2001,0.8228076157404409,EUR
3734,3734.0,NOR,2002,0.765252936248101,EUR
3735,3735.0,NOR,2003,0.7991328807170391,EUR
3736,3736.0,NOR,2004,0.8794952283755709,EUR
3737,3737.0,NOR,2005,1.0,EUR
3738,3738.0,NOR,2006,1.0522665790240502,EUR
3739,3739.0,NOR,2007,1.04042191937657,EUR
3740,3740.0,NOR,2008,1.06714017485846,EUR
3741,3741.0,NOR,2009,1.05901607095331,EUR
3742,3742.0,NOR,2010,1.06758747576743,EUR
3743,3743.0,NOR,2011,1.06271687246537,EUR
3744,3744.0,NPL,1980,1.07493200822499,SWA
3745,3745.0,NPL,1981,1.10008887478549,SWA
3746,3746.0,NPL,1982,1.1145501436494099,SWA
3747,3747.0,NPL,1983,1.1884103813703,SWA
3748,3748.0,NPL,1984,1.16355823482097,SWA
3749,3749.0,NPL,1985,1.09430141288609,SWA
3750,3750.0,NPL,1986,1.16751412180636,SWA
3751,3751.0,NPL,1987,1.16762881364053,SWA
3752,3752.0,NPL,1988,1.16147515810089,SWA
3753,3753.0,NPL,1989,1.19771446699367,SWA
3754,3754.0,NPL,1990,1.17421007890143,SWA
3755,3755.0,NPL,1991,1.1934726694633602,SWA
3756,3756.0,NPL,1992,1.15985167362656,SWA
3757,3757.0,NPL,1993,1.19956590651918,SWA
3758,3758.0,NPL,1994,1.33430767130627,SWA
3759,3759.0,NPL,1995,1.3739060340088303,SWA
3760,3760.0,NPL,1996,1.42240048926303,SWA
3761,3761.0,NPL,1997,1.34705186870538,SWA
3762,3762.0,NPL,1998,1.20453653721939,SWA
3763,3763.0,NPL,1999,1.12899151032454,SWA
3764,3764.0,NPL,2000,1.1063956111220001,SWA
3765,3765.0,NPL,2001,1.04326919099876,SWA
3766,3766.0,NPL,2002,1.03636606326987,SWA
3767,3767.0,NPL,2003,1.09682616331287,SWA
3768,3768.0,NPL,2004,1.0173323950058502,SWA
3769,3769.0,NPL,2005,1.0,SWA
3770,3770.0,NPL,2006,0.9916858549989369,SWA
3771,3771.0,NPL,2007,0.993632499416192,SWA
3772,3772.0,NPL,2008,1.00605503060255,SWA
3773,3773.0,NPL,2009,1.05717979486682,SWA
3774,3774.0,NPL,2010,1.10352074268318,SWA
3775,3775.0,NPL,2011,1.08806610455775,SWA
3776,3776.0,NZL,1980,0.872872051114386,AUS
3777,3777.0,NZL,1981,0.879176278360167,AUS
3778,3778.0,NZL,1982,0.8349958020496211,AUS
3779,3779.0,NZL,1983,0.8603184404144509,AUS
3780,3780.0,NZL,1984,0.8538838519358121,AUS
3781,3781.0,NZL,1985,0.85212638619111,AUS
3782,3782.0,NZL,1986,0.8987257727036491,AUS
3783,3783.0,NZL,1987,0.9403335950074309,AUS
3784,3784.0,NZL,1988,0.968126485316949,AUS
3785,3785.0,NZL,1989,0.9724459378349459,AUS
3786,3786.0,NZL,1990,0.975226962619282,AUS
3787,3787.0,NZL,1991,0.968585940204169,AUS
3788,3788.0,NZL,1992,0.985821867715023,AUS
3789,3789.0,NZL,1993,1.00018531602443,AUS
3790,3790.0,NZL,1994,1.01450322516487,AUS
3791,3791.0,NZL,1995,1.0321447021926702,AUS
3792,3792.0,NZL,1996,1.03208886748014,AUS
3793,3793.0,NZL,1997,1.0299501440386,AUS
3794,3794.0,NZL,1998,1.03070006127102,AUS
3795,3795.0,NZL,1999,1.03822976820064,AUS
3796,3796.0,NZL,2000,1.05617528399313,AUS
3797,3797.0,NZL,2001,1.05186359480823,AUS
3798,3798.0,NZL,2002,1.0384950796369399,AUS
3799,3799.0,NZL,2003,1.0282762809967099,AUS
3800,3800.0,NZL,2004,0.996607140883127,AUS
3801,3801.0,NZL,2005,0.999999923500021,AUS
3802,3802.0,NZL,2006,0.991630086221547,AUS
3803,3803.0,NZL,2007,1.00438160615986,AUS
3804,3804.0,NZL,2008,1.02006925152915,AUS
3805,3805.0,NZL,2009,1.0298838658212,AUS
3806,3806.0,NZL,2010,1.03769238218904,AUS
3807,3807.0,NZL,2011,1.03240253502118,AUS
3808,3808.0,OMN,1980,0.788552793841339,ARA
3809,3809.0,OMN,1981,0.785961963213572,ARA
3810,3810.0,OMN,1982,0.7396803985726841,ARA
3811,3811.0,OMN,1983,0.728500107548851,ARA
3812,3812.0,OMN,1984,0.706926730622935,ARA
3813,3813.0,OMN,1985,0.673652018226476,ARA
3814,3814.0,OMN,1986,0.4878637561843421,ARA
3815,3815.0,OMN,1987,0.5319547901376429,ARA
3816,3816.0,OMN,1988,0.45467524953333005,ARA
3817,3817.0,OMN,1989,0.492661190820647,ARA
3818,3818.0,OMN,1990,0.566139358016472,ARA
3819,3819.0,OMN,1991,0.49270376785385295,ARA
3820,3820.0,OMN,1992,0.5070355118254211,ARA
3821,3821.0,OMN,1993,0.456694431363702,ARA
3822,3822.0,OMN,1994,0.44254997445501904,ARA
3823,3823.0,OMN,1995,0.48114378245564093,ARA
3824,3824.0,OMN,1996,0.500927462844716,ARA
3825,3825.0,OMN,1997,0.49854144863373295,ARA
3826,3826.0,OMN,1998,0.422900194831078,ARA
3827,3827.0,OMN,1999,0.505437598259784,ARA
3828,3828.0,OMN,2000,0.638646382281677,ARA
3829,3829.0,OMN,2001,0.626987308823,ARA
3830,3830.0,OMN,2002,0.639377353256652,ARA
3831,3831.0,OMN,2003,0.7417804569447641,ARA
3832,3832.0,OMN,2004,0.8399846296228141,ARA
3833,3833.0,OMN,2005,1.0,ARA
3834,3834.0,OMN,2006,1.03663860454716,ARA
3835,3835.0,OMN,2007,1.0487528693757902,ARA
3836,3836.0,OMN,2008,1.05145078163217,ARA
3837,3837.0,OMN,2009,1.0003491076133,ARA
3838,3838.0,OMN,2010,1.00170436126579,ARA
3839,3839.0,OMN,2011,1.00763609395948,ARA
3840,3840.0,PAK,1980,1.1217853360094598,SWA
3841,3841.0,PAK,1981,1.11273320348222,SWA
3842,3842.0,PAK,1982,1.09981764930094,SWA
3843,3843.0,PAK,1983,1.09703236107735,SWA
3844,3844.0,PAK,1984,1.10627463225398,SWA
3845,3845.0,PAK,1985,1.0991781124641,SWA
3846,3846.0,PAK,1986,1.0726485149975,SWA
3847,3847.0,PAK,1987,1.07271824968015,SWA
3848,3848.0,PAK,1988,1.06633269357162,SWA
3849,3849.0,PAK,1989,1.06434378450684,SWA
3850,3850.0,PAK,1990,1.04498991644809,SWA
3851,3851.0,PAK,1991,0.9969993306019179,SWA
3852,3852.0,PAK,1992,0.9850380679051259,SWA
3853,3853.0,PAK,1993,1.00200479793681,SWA
3854,3854.0,PAK,1994,0.9806399466663729,SWA
3855,3855.0,PAK,1995,0.9941800360183599,SWA
3856,3856.0,PAK,1996,1.00762211794848,SWA
3857,3857.0,PAK,1997,0.989884423413658,SWA
3858,3858.0,PAK,1998,1.00814826731003,SWA
3859,3859.0,PAK,1999,0.9956762208216821,SWA
3860,3860.0,PAK,2000,0.9858256239022991,SWA
3861,3861.0,PAK,2001,0.973453019501328,SWA
3862,3862.0,PAK,2002,0.9829352484435842,SWA
3863,3863.0,PAK,2003,0.9670498082927859,SWA
3864,3864.0,PAK,2004,0.971646660926082,SWA
3865,3865.0,PAK,2005,1.0,SWA
3866,3866.0,PAK,2006,1.00419252630439,SWA
3867,3867.0,PAK,2007,0.982119780804272,SWA
3868,3868.0,PAK,2008,1.0036960429269102,SWA
3869,3869.0,PAK,2009,0.984694156132965,SWA
3870,3870.0,PAK,2010,0.9884691735314971,SWA
3871,3871.0,PAK,2011,0.990116118418821,SWA
3872,3872.0,PAN,1980,0.8479575542855251,CAR
3873,3873.0,PAN,1981,0.8417975973638729,CAR
3874,3874.0,PAN,1982,0.8081763275319491,CAR
3875,3875.0,PAN,1983,0.87426193273932,CAR
3876,3876.0,PAN,1984,0.849203654896699,CAR
3877,3877.0,PAN,1985,0.8235992244585408,CAR
3878,3878.0,PAN,1986,0.869058243186097,CAR
3879,3879.0,PAN,1987,0.906545682350701,CAR
3880,3880.0,PAN,1988,0.898603371802119,CAR
3881,3881.0,PAN,1989,0.887157998900669,CAR
3882,3882.0,PAN,1990,0.88549558136059,CAR
3883,3883.0,PAN,1991,0.9040454016006542,CAR
3884,3884.0,PAN,1992,0.903028851958744,CAR
3885,3885.0,PAN,1993,0.8958573571910071,CAR
3886,3886.0,PAN,1994,0.895399007504498,CAR
3887,3887.0,PAN,1995,0.877075184380327,CAR
3888,3888.0,PAN,1996,0.903349420386581,CAR
3889,3889.0,PAN,1997,0.9156994586916151,CAR
3890,3890.0,PAN,1998,0.9112105065904151,CAR
3891,3891.0,PAN,1999,0.882638663082257,CAR
3892,3892.0,PAN,2000,0.898882701740353,CAR
3893,3893.0,PAN,2001,0.8973829641268181,CAR
3894,3894.0,PAN,2002,0.908007644190277,CAR
3895,3895.0,PAN,2003,0.9537994465302579,CAR
3896,3896.0,PAN,2004,0.9057850686298691,CAR
3897,3897.0,PAN,2005,0.999999939820173,CAR
3898,3898.0,PAN,2006,0.982176941256945,CAR
3899,3899.0,PAN,2007,0.953441150972788,CAR
3900,3900.0,PAN,2008,0.944887353148658,CAR
3901,3901.0,PAN,2009,0.903205748029065,CAR
3902,3902.0,PAN,2010,0.912227067250835,CAR
3903,3903.0,PAN,2011,0.9348241333376841,CAR
3904,3904.0,PER,1980,0.608612802284106,LAN
3905,3905.0,PER,1981,0.624105566560804,LAN
3906,3906.0,PER,1982,0.641806607155555,LAN
3907,3907.0,PER,1983,0.6672246090637679,LAN
3908,3908.0,PER,1984,0.663512438316209,LAN
3909,3909.0,PER,1985,0.659346012144458,LAN
3910,3910.0,PER,1986,0.6876736144608601,LAN
3911,3911.0,PER,1987,0.711932839689827,LAN
3912,3912.0,PER,1988,0.743390809900333,LAN
3913,3913.0,PER,1989,0.7041828859419209,LAN
3914,3914.0,PER,1990,0.755659301239134,LAN
3915,3915.0,PER,1991,0.7644830960441421,LAN
3916,3916.0,PER,1992,0.7887390814104409,LAN
3917,3917.0,PER,1993,0.8010892015759641,LAN
3918,3918.0,PER,1994,0.8354726327278701,LAN
3919,3919.0,PER,1995,0.8674158746235842,LAN
3920,3920.0,PER,1996,0.8981365094244929,LAN
3921,3921.0,PER,1997,0.8982070085615191,LAN
3922,3922.0,PER,1998,0.889873851461418,LAN
3923,3923.0,PER,1999,0.883444293831104,LAN
3924,3924.0,PER,2000,0.89135135301573,LAN
3925,3925.0,PER,2001,0.8949448793997571,LAN
3926,3926.0,PER,2002,0.9030719406845151,LAN
3927,3927.0,PER,2003,0.9259889607052719,LAN
3928,3928.0,PER,2004,0.9606767412790258,LAN
3929,3929.0,PER,2005,1.0,LAN
3930,3930.0,PER,2006,1.03901339137405,LAN
3931,3931.0,PER,2007,1.0523829411396601,LAN
3932,3932.0,PER,2008,1.0594312591486201,LAN
3933,3933.0,PER,2009,1.0488600461587,LAN
3934,3934.0,PER,2010,1.06280554827721,LAN
3935,3935.0,PER,2011,1.06925769626897,LAN
3936,3936.0,PHL,1980,0.8119835647192529,SEA
3937,3937.0,PHL,1981,0.8251229854013441,SEA
3938,3938.0,PHL,1982,0.838692319594042,SEA
3939,3939.0,PHL,1983,0.8319466913680509,SEA
3940,3940.0,PHL,1984,0.8388286206317621,SEA
3941,3941.0,PHL,1985,0.8591415816067121,SEA
3942,3942.0,PHL,1986,0.88202281319663,SEA
3943,3943.0,PHL,1987,0.9300479642090229,SEA
3944,3944.0,PHL,1988,0.9684097138632691,SEA
3945,3945.0,PHL,1989,0.993946052755273,SEA
3946,3946.0,PHL,1990,1.05604428263615,SEA
3947,3947.0,PHL,1991,1.08646491565217,SEA
3948,3948.0,PHL,1992,1.13438696242516,SEA
3949,3949.0,PHL,1993,1.1812893785752299,SEA
3950,3950.0,PHL,1994,1.2630416325042702,SEA
3951,3951.0,PHL,1995,1.3364831340395,SEA
3952,3952.0,PHL,1996,1.38621267803166,SEA
3953,3953.0,PHL,1997,1.31418624206719,SEA
3954,3954.0,PHL,1998,1.20295865320019,SEA
3955,3955.0,PHL,1999,1.13763460176898,SEA
3956,3956.0,PHL,2000,1.12757233676786,SEA
3957,3957.0,PHL,2001,1.09673690722417,SEA
3958,3958.0,PHL,2002,1.0746627744628499,SEA
3959,3959.0,PHL,2003,1.04828215282632,SEA
3960,3960.0,PHL,2004,1.0094346855071201,SEA
3961,3961.0,PHL,2005,1.0,SEA
3962,3962.0,PHL,2006,0.977269099354635,SEA
3963,3963.0,PHL,2007,0.9548137018874991,SEA
3964,3964.0,PHL,2008,0.955694273392674,SEA
3965,3965.0,PHL,2009,0.9625930886782309,SEA
3966,3966.0,PHL,2010,0.9487848361854351,SEA
3967,3967.0,PHL,2011,0.9579749547562779,SEA
3968,3968.0,POL,1980,0.602764979263656,EUR
3969,3969.0,POL,1981,0.631317790624592,EUR
3970,3970.0,POL,1982,0.659115855903308,EUR
3971,3971.0,POL,1983,0.67884790923362,EUR
3972,3972.0,POL,1984,0.705131301201002,EUR
3973,3973.0,POL,1985,0.737374753100405,EUR
3974,3974.0,POL,1986,0.756315682409295,EUR
3975,3975.0,POL,1987,0.782083778325465,EUR
3976,3976.0,POL,1988,0.8033990182345458,EUR
3977,3977.0,POL,1989,0.8456418517195341,EUR
3978,3978.0,POL,1990,0.836888316124307,EUR
3979,3979.0,POL,1991,0.895437807275023,EUR
3980,3980.0,POL,1992,0.941914700004289,EUR
3981,3981.0,POL,1993,0.9882404963156651,EUR
3982,3982.0,POL,1994,1.01443162334621,EUR
3983,3983.0,POL,1995,1.05226808698034,EUR
3984,3984.0,POL,1996,1.04531048635427,EUR
3985,3985.0,POL,1997,1.0468309551752901,EUR
3986,3986.0,POL,1998,1.04249317689647,EUR
3987,3987.0,POL,1999,1.05004162455936,EUR
3988,3988.0,POL,2000,1.04645693141171,EUR
3989,3989.0,POL,2001,1.04422532561261,EUR
3990,3990.0,POL,2002,1.05425670909319,EUR
3991,3991.0,POL,2003,1.00602745757386,EUR
3992,3992.0,POL,2004,0.9975630723971601,EUR
3993,3993.0,POL,2005,1.0,EUR
3994,3994.0,POL,2006,0.97146753777202,EUR
3995,3995.0,POL,2007,0.990802101835533,EUR
3996,3996.0,POL,2008,0.98390555885828,EUR
3997,3997.0,POL,2009,1.0073359354561802,EUR
3998,3998.0,POL,2010,1.03218007005893,EUR
3999,3999.0,POL,2011,1.0261294450411,EUR
4000,4000.0,PRT,1980,0.799438941566887,EUR
4001,4001.0,PRT,1981,0.7814051996459399,EUR
4002,4002.0,PRT,1982,0.7687137733447841,EUR
4003,4003.0,PRT,1983,0.7526229673847249,EUR
4004,4004.0,PRT,1984,0.7382938924846271,EUR
4005,4005.0,PRT,1985,0.733925931019095,EUR
4006,4006.0,PRT,1986,0.7757759200071619,EUR
4007,4007.0,PRT,1987,0.7891995074123921,EUR
4008,4008.0,PRT,1988,0.794573269980311,EUR
4009,4009.0,PRT,1989,0.7902978751556629,EUR
4010,4010.0,PRT,1990,0.810179194181277,EUR
4011,4011.0,PRT,1991,0.807004709387756,EUR
4012,4012.0,PRT,1992,0.8220237644964009,EUR
4013,4013.0,PRT,1993,0.854548896321309,EUR
4014,4014.0,PRT,1994,0.901935065950039,EUR
4015,4015.0,PRT,1995,0.897920631188128,EUR
4016,4016.0,PRT,1996,0.887214197655871,EUR
4017,4017.0,PRT,1997,0.9111508020499721,EUR
4018,4018.0,PRT,1998,0.9125578863368441,EUR
4019,4019.0,PRT,1999,0.9369152421495451,EUR
4020,4020.0,PRT,2000,0.9657789948569121,EUR
4021,4021.0,PRT,2001,0.957675903336029,EUR
4022,4022.0,PRT,2002,0.9533407781310931,EUR
4023,4023.0,PRT,2003,0.9450398409434301,EUR
4024,4024.0,PRT,2004,0.928449249394055,EUR
4025,4025.0,PRT,2005,1.0,EUR
4026,4026.0,PRT,2006,1.01131025472717,EUR
4027,4027.0,PRT,2007,1.00593058788505,EUR
4028,4028.0,PRT,2008,1.01714049389953,EUR
4029,4029.0,PRT,2009,1.02768698963895,EUR
4030,4030.0,PRT,2010,1.0453510963801802,EUR
4031,4031.0,PRT,2011,1.04583696161881,EUR
4032,4032.0,PRY,1980,0.733451986287144,LAS
4033,4033.0,PRY,1981,0.7408761201118359,LAS
4034,4034.0,PRY,1982,0.749911979321209,LAS
4035,4035.0,PRY,1983,0.7625555967448381,LAS
4036,4036.0,PRY,1984,0.761555190240052,LAS
4037,4037.0,PRY,1985,0.758440864901495,LAS
4038,4038.0,PRY,1986,0.7513825977951101,LAS
4039,4039.0,PRY,1987,0.7561606064419749,LAS
4040,4040.0,PRY,1988,0.76067228015243,LAS
4041,4041.0,PRY,1989,0.7386544045785179,LAS
4042,4042.0,PRY,1990,0.798114536333437,LAS
4043,4043.0,PRY,1991,0.809176686308433,LAS
4044,4044.0,PRY,1992,0.817465474497535,LAS
4045,4045.0,PRY,1993,0.8249405063640949,LAS
4046,4046.0,PRY,1994,0.848461036508414,LAS
4047,4047.0,PRY,1995,0.8422489832451129,LAS
4048,4048.0,PRY,1996,0.848626162976848,LAS
4049,4049.0,PRY,1997,0.8468810439380992,LAS
4050,4050.0,PRY,1998,0.869206463710185,LAS
4051,4051.0,PRY,1999,0.8383062752517689,LAS
4052,4052.0,PRY,2000,0.842567060923136,LAS
4053,4053.0,PRY,2001,0.870052289007052,LAS
4054,4054.0,PRY,2002,0.899067064413495,LAS
4055,4055.0,PRY,2003,0.9401617394973771,LAS
4056,4056.0,PRY,2004,1.00002024453211,LAS
4057,4057.0,PRY,2005,1.0000000816677501,LAS
4058,4058.0,PRY,2006,0.9980016787432661,LAS
4059,4059.0,PRY,2007,0.915439900493121,LAS
4060,4060.0,PRY,2008,0.926127803623024,LAS
4061,4061.0,PRY,2009,0.95151609949482,LAS
4062,4062.0,PRY,2010,0.937163813828755,LAS
4063,4063.0,PRY,2011,0.953316510084477,LAS
4064,4064.0,QAT,1980,0.646174417458006,ARA
4065,4065.0,QAT,1981,0.578282456735625,ARA
4066,4066.0,QAT,1982,0.567526226577949,ARA
4067,4067.0,QAT,1983,0.5642575853901329,ARA
4068,4068.0,QAT,1984,0.5669042316757579,ARA
4069,4069.0,QAT,1985,0.520691036330831,ARA
4070,4070.0,QAT,1986,0.37584550921437204,ARA
4071,4071.0,QAT,1987,0.41814020588417,ARA
4072,4072.0,QAT,1988,0.38680792180220597,ARA
4073,4073.0,QAT,1989,0.39946485380968705,ARA
4074,4074.0,QAT,1990,0.45842085544619,ARA
4075,4075.0,QAT,1991,0.40149426948911,ARA
4076,4076.0,QAT,1992,0.387017374435028,ARA
4077,4077.0,QAT,1993,0.36536583212169105,ARA
4078,4078.0,QAT,1994,0.36236794917172604,ARA
4079,4079.0,QAT,1995,0.38563725341108096,ARA
4080,4080.0,QAT,1996,0.3798857989753979,ARA
4081,4081.0,QAT,1997,0.39029053372968703,ARA
4082,4082.0,QAT,1998,0.322208726216047,ARA
4083,4083.0,QAT,1999,0.420954408819402,ARA
4084,4084.0,QAT,2000,0.583681401134316,ARA
4085,4085.0,QAT,2001,0.56875120408955,ARA
4086,4086.0,QAT,2002,0.5403508047860021,ARA
4087,4087.0,QAT,2003,0.7278769977977749,ARA
4088,4088.0,QAT,2004,0.782497307552337,ARA
4089,4089.0,QAT,2005,1.0,ARA
4090,4090.0,QAT,2006,1.06413830857528,ARA
4091,4091.0,QAT,2007,1.1304035979879699,ARA
4092,4092.0,QAT,2008,1.1183226090036,ARA
4093,4093.0,QAT,2009,1.07802474809229,ARA
4094,4094.0,QAT,2010,1.06819713987927,ARA
4095,4095.0,QAT,2011,1.05495973144517,ARA
4096,4096.0,ROU,1980,0.7443034947959479,EUA
4097,4097.0,ROU,1981,0.7309000990656079,EUA
4098,4098.0,ROU,1982,0.735100261410332,EUA
4099,4099.0,ROU,1983,0.718250029792168,EUA
4100,4100.0,ROU,1984,0.699545045920599,EUA
4101,4101.0,ROU,1985,0.728445464588846,EUA
4102,4102.0,ROU,1986,0.741107563022376,EUA
4103,4103.0,ROU,1987,0.7483299274594649,EUA
4104,4104.0,ROU,1988,0.764339707674816,EUA
4105,4105.0,ROU,1989,0.769112772827726,EUA
4106,4106.0,ROU,1990,0.8244029088046421,EUA
4107,4107.0,ROU,1991,0.855111758339545,EUA
4108,4108.0,ROU,1992,0.881801207734284,EUA
4109,4109.0,ROU,1993,0.8885806231002621,EUA
4110,4110.0,ROU,1994,0.896938773429044,EUA
4111,4111.0,ROU,1995,0.8860615229702951,EUA
4112,4112.0,ROU,1996,0.877256958029595,EUA
4113,4113.0,ROU,1997,0.899668115462146,EUA
4114,4114.0,ROU,1998,0.924688245302377,EUA
4115,4115.0,ROU,1999,0.966158289163114,EUA
4116,4116.0,ROU,2000,0.981113041933217,EUA
4117,4117.0,ROU,2001,1.02208040439082,EUA
4118,4118.0,ROU,2002,1.00395900183332,EUA
4119,4119.0,ROU,2003,0.9959283541315029,EUA
4120,4120.0,ROU,2004,0.847108989282304,EUA
4121,4121.0,ROU,2005,0.999999921949977,EUA
4122,4122.0,ROU,2006,1.04189394073684,EUA
4123,4123.0,ROU,2007,1.06462962892389,EUA
4124,4124.0,ROU,2008,1.13090103655976,EUA
4125,4125.0,ROU,2009,1.18683814474005,EUA
4126,4126.0,ROU,2010,1.20854247624704,EUA
4127,4127.0,ROU,2011,1.1995031248975099,EUA
4128,4128.0,RUS,1980,1.46687566663986,EUA
4129,4129.0,RUS,1981,1.46687566663986,EUA
4130,4130.0,RUS,1982,1.46687566663986,EUA
4131,4131.0,RUS,1983,1.46687566663986,EUA
4132,4132.0,RUS,1984,1.46687566663986,EUA
4133,4133.0,RUS,1985,1.46687566663986,EUA
4134,4134.0,RUS,1986,1.46687566663986,EUA
4135,4135.0,RUS,1987,1.46687566663986,EUA
4136,4136.0,RUS,1988,1.46687566663986,EUA
4137,4137.0,RUS,1989,1.46687566663986,EUA
4138,4138.0,RUS,1990,1.4488728194710703,EUA
4139,4139.0,RUS,1991,1.6353306809943797,EUA
4140,4140.0,RUS,1992,1.4884710920896,EUA
4141,4141.0,RUS,1993,1.39738070744076,EUA
4142,4142.0,RUS,1994,1.36432303320345,EUA
4143,4143.0,RUS,1995,1.33431160718314,EUA
4144,4144.0,RUS,1996,1.06616334091306,EUA
4145,4145.0,RUS,1997,1.01525718978816,EUA
4146,4146.0,RUS,1998,0.9674366703013649,EUA
4147,4147.0,RUS,1999,0.87991868015926,EUA
4148,4148.0,RUS,2000,0.902063568560179,EUA
4149,4149.0,RUS,2001,0.891573256009129,EUA
4150,4150.0,RUS,2002,0.8670930721549241,EUA
4151,4151.0,RUS,2003,0.8821717818853458,EUA
4152,4152.0,RUS,2004,0.9431686902414641,EUA
4153,4153.0,RUS,2005,0.999999927181675,EUA
4154,4154.0,RUS,2006,1.08670613207122,EUA
4155,4155.0,RUS,2007,1.1753337665378898,EUA
4156,4156.0,RUS,2008,1.22087905131593,EUA
4157,4157.0,RUS,2009,1.21565011109868,EUA
4158,4158.0,RUS,2010,1.22194310277544,EUA
4159,4159.0,RUS,2011,1.22763963856864,EUA
4160,4160.0,RWA,1980,1.23005303380386,SSA
4161,4161.0,RWA,1981,1.33829783013823,SSA
4162,4162.0,RWA,1982,1.27300550823228,SSA
4163,4163.0,RWA,1983,1.2732819620620501,SSA
4164,4164.0,RWA,1984,1.26532666852212,SSA
4165,4165.0,RWA,1985,1.2792033317126799,SSA
4166,4166.0,RWA,1986,1.2907478001818602,SSA
4167,4167.0,RWA,1987,1.2564889257100902,SSA
4168,4168.0,RWA,1988,1.2740059295011001,SSA
4169,4169.0,RWA,1989,1.33550614774942,SSA
4170,4170.0,RWA,1990,1.3148269451879,SSA
4171,4171.0,RWA,1991,1.20330716325537,SSA
4172,4172.0,RWA,1992,1.204829190259,SSA
4173,4173.0,RWA,1993,1.2075914214986498,SSA
4174,4174.0,RWA,1994,1.09892541311236,SSA
4175,4175.0,RWA,1995,1.02326698966113,SSA
4176,4176.0,RWA,1996,1.06498110827644,SSA
4177,4177.0,RWA,1997,1.08699921979301,SSA
4178,4178.0,RWA,1998,1.07494090116283,SSA
4179,4179.0,RWA,1999,1.02944767918441,SSA
4180,4180.0,RWA,2000,0.946675526311139,SSA
4181,4181.0,RWA,2001,0.969767595042408,SSA
4182,4182.0,RWA,2002,1.00637091841275,SSA
4183,4183.0,RWA,2003,0.9786155062653521,SSA
4184,4184.0,RWA,2004,0.9961672431624742,SSA
4185,4185.0,RWA,2005,1.0,SSA
4186,4186.0,RWA,2006,1.0388569410353499,SSA
4187,4187.0,RWA,2007,1.0470037376613,SSA
4188,4188.0,RWA,2008,1.03350388886594,SSA
4189,4189.0,RWA,2009,1.04380756501623,SSA
4190,4190.0,RWA,2010,1.05275462377534,SSA
4191,4191.0,RWA,2011,1.0548841848554302,SSA
4192,4192.0,SAU,1980,0.817815243312792,ARA
4193,4193.0,SAU,1981,0.7953241174641029,ARA
4194,4194.0,SAU,1982,0.743763951452172,ARA
4195,4195.0,SAU,1983,0.717741483879167,ARA
4196,4196.0,SAU,1984,0.7019029149706479,ARA
4197,4197.0,SAU,1985,0.646204890069329,ARA
4198,4198.0,SAU,1986,0.6285369952896489,ARA
4199,4199.0,SAU,1987,0.643263244607686,ARA
4200,4200.0,SAU,1988,0.5906202329513349,ARA
4201,4201.0,SAU,1989,0.6244737618499849,ARA
4202,4202.0,SAU,1990,0.6664606433475229,ARA
4203,4203.0,SAU,1991,0.6422010940774521,ARA
4204,4204.0,SAU,1992,0.664083332762055,ARA
4205,4205.0,SAU,1993,0.648672567332489,ARA
4206,4206.0,SAU,1994,0.608711926902349,ARA
4207,4207.0,SAU,1995,0.617136937868338,ARA
4208,4208.0,SAU,1996,0.640036226508601,ARA
4209,4209.0,SAU,1997,0.654165525247163,ARA
4210,4210.0,SAU,1998,0.5739318661649321,ARA
4211,4211.0,SAU,1999,0.654638254313566,ARA
4212,4212.0,SAU,2000,0.738259433183486,ARA
4213,4213.0,SAU,2001,0.6893760980919941,ARA
4214,4214.0,SAU,2002,0.724143346428777,ARA
4215,4215.0,SAU,2003,0.754155047260211,ARA
4216,4216.0,SAU,2004,0.8420285841433459,ARA
4217,4217.0,SAU,2005,1.0,ARA
4218,4218.0,SAU,2006,1.05611773343616,ARA
4219,4219.0,SAU,2007,1.07184940093548,ARA
